No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
1264,2010,2,22,15,79,-10,5,1017,SE,42.47,0,0
1265,2010,2,22,16,84,-10,4,1016,SE,45.6,0,0
1266,2010,2,22,17,92,-9,3,1015,SE,48.73,0,0
1267,2010,2,22,18,100,-8,2,1015,SE,49.62,0,0
1268,2010,2,22,19,95,-7,0,1015,SE,51.41,0,0
1269,2010,2,22,20,81,-7,-1,1014,cv,0.89,0,0
1270,2010,2,22,21,95,-7,0,1014,SE,3.13,0,0
1271,2010,2,22,22,87,-6,-1,1014,SE,4.92,0,0
1272,2010,2,22,23,86,-7,-2,1014,cv,0.89,0,0
1273,2010,2,23,0,90,-7,-4,1013,NE,0.89,0,0
1274,2010,2,23,1,111,-6,-4,1013,SE,0.89,0,0
1275,2010,2,23,2,104,-7,-4,1012,cv,0.89,0,0
1276,2010,2,23,3,129,-8,-5,1012,cv,1.78,0,0
1277,2010,2,23,4,117,-7,-5,1011,cv,2.23,0,0
1278,2010,2,23,5,105,-8,-6,1011,NE,0.89,0,0
1279,2010,2,23,6,112,-7,-6,1010,NW,1.79,0,0
1280,2010,2,23,7,130,-8,-6,1010,NW,3.58,0,0
1281,2010,2,23,8,134,-6,-4,1010,cv,0.89,0,0
1282,2010,2,23,9,136,-5,-1,1010,cv,1.78,0,0
1283,2010,2,23,10,142,-6,0,1009,NW,1.79,0,0
1284,2010,2,23,11,150,-7,2,1008,cv,0.89,0,0
1285,2010,2,23,12,148,-7,4,1007,cv,1.78,0,0
1286,2010,2,23,13,160,-7,5,1006,SE,1.79,0,0
1287,2010,2,23,14,179,-7,6,1004,cv,0.89,0,0
1288,2010,2,23,15,183,-6,7,1003,cv,1.78,0,0
1289,2010,2,23,16,191,-6,7,1003,SE,1.79,0,0
1290,2010,2,23,17,195,-6,7,1003,SE,3.58,0,0
1291,2010,2,23,18,196,-6,5,1003,SE,4.47,0,0
1292,2010,2,23,19,218,-7,3,1003,cv,0.89,0,0
1293,2010,2,23,20,246,-6,2,1003,NW,1.79,0,0
1294,2010,2,23,21,264,-6,0,1004,SE,0.89,0,0
1295,2010,2,23,22,274,-5,0,1004,cv,0.45,0,0
1296,2010,2,23,23,282,-6,-1,1004,cv,1.34,0,0
1297,2010,2,24,0,283,-6,-1,1003,NW,1.79,0,0
1298,2010,2,24,1,242,-6,0,1003,NW,3.58,0,0
1299,2010,2,24,2,227,-5,-1,1003,cv,0.89,0,0
1300,2010,2,24,3,223,-6,1,1003,cv,1.78,0,0
1301,2010,2,24,4,227,-6,-1,1002,NW,1.79,0,0
1302,2010,2,24,5,227,-5,-2,1003,NW,3.58,0,0
1303,2010,2,24,6,237,-5,-2,1003,NW,6.71,0,0
1304,2010,2,24,7,243,-5,-1,1003,NW,9.84,0,0
1305,2010,2,24,8,262,-5,0,1004,NW,12.97,0,0
1306,2010,2,24,9,296,-5,3,1004,NW,16.99,0,0
1307,2010,2,24,10,301,-4,5,1004,NW,21.01,0,0
1308,2010,2,24,11,302,-4,6,1004,NW,25.03,0,0
1309,2010,2,24,12,311,-4,7,1004,NW,29.05,0,0
1310,2010,2,24,13,307,-2,10,1003,NW,33.97,0,0
1311,2010,2,24,14,312,-2,11,1002,NW,37.1,0,0
1312,2010,2,24,15,298,-2,11,1002,cv,0.89,0,0
1313,2010,2,24,16,292,-1,11,1003,cv,1.78,0,0
1314,2010,2,24,17,299,0,10,1003,SE,1.79,0,0
1315,2010,2,24,18,353,0,8,1005,SE,4.92,0,0
1316,2010,2,24,19,368,2,6,1006,cv,0.89,0,0
1317,2010,2,24,20,309,3,7,1007,SE,1.79,0,0
1318,2010,2,24,21,284,3,6,1008,SE,3.58,0,0
1319,2010,2,24,22,244,2,6,1009,SE,6.71,0,0
1320,2010,2,24,23,218,3,5,1010,cv,0.89,0,0
1321,2010,2,25,0,164,2,4,1010,cv,1.78,0,0
1322,2010,2,25,1,153,1,3,1011,cv,2.67,0,0
1323,2010,2,25,2,135,1,3,1012,cv,3.12,0,0
1324,2010,2,25,3,134,1,3,1012,cv,4.01,0,0
1325,2010,2,25,4,139,0,2,1012,NE,0.89,0,0
1326,2010,2,25,5,148,0,1,1013,NW,0.89,0,0
1327,2010,2,25,6,210,-1,0,1014,NW,2.68,0,0
1328,2010,2,25,7,218,-3,-2,1014,NW,4.47,0,0
1329,2010,2,25,8,253,-1,0,1016,SE,1.79,0,0
1330,2010,2,25,9,266,1,2,1017,SE,2.68,0,0
1331,2010,2,25,10,241,0,5,1017,SE,6.7,0,0
1332,2010,2,25,11,235,0,7,1017,SE,11.62,0,0
1333,2010,2,25,12,237,-1,7,1017,SE,16.54,0,0
1334,2010,2,25,13,248,-2,8,1017,SE,21.46,0,0
1335,2010,2,25,14,180,-2,8,1016,SE,26.38,0,0
1336,2010,2,25,15,176,-1,6,1016,SE,30.4,0,0
1337,2010,2,25,16,165,-1,6,1016,SE,35.32,0,0
1338,2010,2,25,17,138,-1,6,1017,SE,39.34,0,0
1339,2010,2,25,18,136,-2,6,1017,SE,42.47,0,0
1340,2010,2,25,19,136,-2,5,1018,SE,45.6,0,0
1341,2010,2,25,20,130,-2,5,1018,SE,47.39,0,0
1342,2010,2,25,21,118,-6,4,1019,SE,54.54,0,0
1343,2010,2,25,22,56,-7,3,1019,SE,59.46,0,0
1344,2010,2,25,23,55,-6,2,1020,SE,63.48,0,0
1345,2010,2,26,0,52,-7,1,1020,SE,66.61,0,0
1346,2010,2,26,1,46,-7,0,1020,SE,69.74,0,0
1347,2010,2,26,2,46,-6,0,1021,SE,71.53,0,0
1348,2010,2,26,3,45,-6,0,1021,SE,73.32,0,0
1349,2010,2,26,4,51,-5,0,1020,SE,75.11,0,0
1350,2010,2,26,5,53,-5,0,1021,SE,76.9,0,0
1351,2010,2,26,6,50,-5,0,1021,SE,78.69,0,0
1352,2010,2,26,7,46,-5,0,1021,SE,79.58,0,0
1353,2010,2,26,8,58,-6,0,1022,SE,81.37,0,0
1354,2010,2,26,9,75,-6,1,1022,cv,0.89,0,0
1355,2010,2,26,10,72,-6,2,1022,SE,1.79,0,0
1356,2010,2,26,11,82,-6,3,1022,cv,0.89,0,0
1357,2010,2,26,12,81,-6,4,1021,cv,1.78,0,0
1358,2010,2,26,13,91,-6,5,1021,cv,3.57,0,0
1359,2010,2,26,14,93,-6,5,1020,SE,4.02,0,0
1360,2010,2,26,15,90,-6,5,1020,SE,8.04,0,0
1361,2010,2,26,16,79,-7,4,1020,SE,12.06,0,0
1362,2010,2,26,17,79,-7,3,1020,SE,15.19,0,0
1363,2010,2,26,18,70,-7,3,1020,SE,16.08,0,0
1364,2010,2,26,19,70,-7,3,1021,SE,16.97,0,0
1365,2010,2,26,20,84,-8,2,1021,SE,17.86,0,0
1366,2010,2,26,21,103,-10,2,1021,SE,21.88,0,0
1367,2010,2,26,22,95,-11,1,1022,SE,25.9,0,0
1368,2010,2,26,23,66,-12,0,1021,SE,29.92,0,0
1369,2010,2,27,0,38,-11,-1,1021,SE,33.05,0,0
1370,2010,2,27,1,35,-13,-1,1021,SE,37.07,0,0
1371,2010,2,27,2,30,-13,-1,1021,SE,40.2,0,0
1372,2010,2,27,3,29,-13,-1,1021,SE,44.22,0,0
1373,2010,2,27,4,31,-12,-1,1020,SE,47.35,0,0
1374,2010,2,27,5,29,-6,-3,1021,SE,51.37,1,0
1375,2010,2,27,6,31,-5,-4,1021,SE,53.16,2,0
1376,2010,2,27,7,34,-5,-4,1021,SE,54.95,3,0
1377,2010,2,27,8,52,-5,-4,1021,cv,0.89,4,0
1378,2010,2,27,9,65,-5,-3,1021,SE,1.79,0,0
1379,2010,2,27,10,89,-4,-2,1021,cv,0.89,0,0
1380,2010,2,27,11,138,-4,-2,1021,cv,1.78,0,0
1381,2010,2,27,12,77,-4,-1,1020,cv,2.67,0,0
1382,2010,2,27,13,88,-4,-1,1019,SE,1.79,0,0
1383,2010,2,27,14,95,-4,0,1018,SE,3.58,0,0
1384,2010,2,27,15,105,-5,0,1017,SE,6.71,0,0
1385,2010,2,27,16,101,-5,0,1017,SE,9.84,0,0
1386,2010,2,27,17,102,-5,0,1017,SE,12.97,0,0
1387,2010,2,27,18,103,-5,0,1017,SE,14.76,0,0
1388,2010,2,27,19,105,-5,0,1017,SE,16.55,0,0
1389,2010,2,27,20,98,-5,0,1018,cv,0.89,0,0
1390,2010,2,27,21,124,-5,0,1018,SE,1.79,1,0
1391,2010,2,27,22,112,-5,0,1019,cv,0.45,0,0
1392,2010,2,27,23,123,-5,-1,1020,SE,0.89,0,0
1393,2010,2,28,0,126,-4,-1,1020,NE,0.89,0,0
1394,2010,2,28,1,114,-4,-1,1019,cv,0.45,0,0
1395,2010,2,28,2,115,-4,-1,1019,cv,1.34,0,0
1396,2010,2,28,3,128,-4,-2,1019,NE,0.89,0,0
1397,2010,2,28,4,138,-6,-3,1019,cv,0.89,0,0
1398,2010,2,28,5,145,-5,-2,1020,NW,1.79,0,0
1399,2010,2,28,6,139,-4,-2,1020,NW,5.81,0,0
1400,2010,2,28,7,119,-5,-1,1020,NW,9.83,0,0
1401,2010,2,28,8,114,-4,-1,1021,NW,13.85,0,0
1402,2010,2,28,9,78,-7,2,1023,NE,5.81,0,0
1403,2010,2,28,10,80,-11,3,1023,NE,12.96,0,0
1404,2010,2,28,11,37,-15,3,1023,NE,21.01,0,0
1405,2010,2,28,12,20,-16,4,1024,NE,26.82,0,0
1406,2010,2,28,13,20,-18,4,1023,NE,33.97,0,0
1407,2010,2,28,14,14,-18,4,1023,NE,42.02,0,0
1408,2010,2,28,15,13,-14,3,1022,NW,7.15,0,0
1409,2010,2,28,16,16,-8,1,1023,NW,16.09,0,0
1410,2010,2,28,17,15,-6,0,1023,NW,21.9,0,0
1411,2010,2,28,18,21,-3,-2,1024,NW,26.82,1,0
1412,2010,2,28,19,72,-3,-2,1025,NW,29.95,2,0
1413,2010,2,28,20,85,-3,-2,1026,NW,33.08,3,0
1414,2010,2,28,21,108,-3,-2,1026,NW,34.87,4,0
1415,2010,2,28,22,128,-3,-2,1026,cv,0.89,5,0
1416,2010,2,28,23,161,-3,-3,1027,SE,3.13,6,0
1417,2010,3,1,0,69,-4,-3,1026,SE,7.15,7,0
1418,2010,3,1,1,59,-5,-4,1026,SE,12.07,8,0
1419,2010,3,1,2,42,-5,-4,1025,SE,15.2,9,0
1420,2010,3,1,3,35,-5,-4,1025,SE,18.33,0,0
1421,2010,3,1,4,35,-5,-5,1025,SE,20.12,0,0
1422,2010,3,1,5,29,-5,-4,1025,SE,23.25,1,0
1423,2010,3,1,6,25,-5,-4,1026,SE,25.04,2,0
1424,2010,3,1,7,23,-5,-4,1025,SE,28.17,0,0
1425,2010,3,1,8,17,-5,-4,1026,SE,29.96,0,0
1426,2010,3,1,9,25,-5,-3,1026,SE,33.09,1,0
1427,2010,3,1,10,39,-5,-2,1025,SE,36.22,0,0
1428,2010,3,1,11,44,-5,-1,1024,SE,38.01,0,0
1429,2010,3,1,12,51,-6,-2,1023,SE,39.8,0,0
1430,2010,3,1,13,61,-6,-1,1022,SE,42.93,0,0
1431,2010,3,1,14,70,-5,-1,1021,SE,46.06,0,0
1432,2010,3,1,15,70,-5,-1,1021,SE,50.08,0,0
1433,2010,3,1,16,65,-5,-1,1020,SE,53.21,0,0
1434,2010,3,1,17,75,-5,-1,1020,SE,58.13,0,0
1435,2010,3,1,18,86,-5,-2,1020,SE,63.05,1,0
1436,2010,3,1,19,91,-5,-2,1020,SE,67.07,0,0
1437,2010,3,1,20,95,-5,-2,1020,SE,70.2,0,0
1438,2010,3,1,21,89,-5,-2,1019,SE,73.33,0,0
1439,2010,3,1,22,96,-5,-2,1019,SE,77.35,0,0
1440,2010,3,1,23,99,-5,-2,1019,SE,80.48,0,0
1441,2010,3,2,0,101,-5,-2,1019,SE,82.27,0,0
1442,2010,3,2,1,101,-5,-2,1019,cv,0.89,0,0
1443,2010,3,2,2,108,-5,-2,1019,SE,0.89,0,0
1444,2010,3,2,3,108,-5,-3,1018,cv,0.89,0,0
1445,2010,3,2,4,115,-6,-5,1018,cv,1.78,0,0
1446,2010,3,2,5,111,-7,-6,1018,NW,1.79,0,0
1447,2010,3,2,6,120,-7,-6,1019,cv,0.89,0,0
1448,2010,3,2,7,125,-8,-6,1020,cv,1.78,0,0
1449,2010,3,2,8,138,-6,-5,1021,NW,1.79,0,0
1450,2010,3,2,9,164,-4,0,1022,NW,4.92,0,0
1451,2010,3,2,10,169,-7,2,1023,NW,12.07,0,0
1452,2010,3,2,11,82,-9,4,1022,NW,20.12,0,0
1453,2010,3,2,12,63,-9,6,1022,NW,28.17,0,0
1454,2010,3,2,13,37,-11,6,1022,NW,36.22,0,0
1455,2010,3,2,14,37,-12,7,1021,NW,44.27,0,0
1456,2010,3,2,15,36,-12,8,1021,NW,52.32,0,0
1457,2010,3,2,16,30,-13,8,1021,NW,60.37,0,0
1458,2010,3,2,17,27,-12,8,1021,NW,65.29,0,0
1459,2010,3,2,18,28,-13,7,1022,NW,69.31,0,0
1460,2010,3,2,19,34,-12,7,1023,NW,72.44,0,0
1461,2010,3,2,20,44,-12,5,1024,cv,0.89,0,0
1462,2010,3,2,21,116,-11,5,1024,NW,1.79,0,0
1463,2010,3,2,22,139,-6,3,1024,SE,3.13,0,0
1464,2010,3,2,23,129,-6,0,1025,cv,0.89,0,0
1465,2010,3,3,0,109,-6,3,1024,NW,1.79,0,0
1466,2010,3,3,1,97,-5,0,1025,SE,0.89,0,0
1467,2010,3,3,2,92,-5,-2,1025,cv,0.89,0,0
1468,2010,3,3,3,158,-7,-1,1025,SE,4.02,0,0
1469,2010,3,3,4,178,-8,-1,1024,SE,8.94,0,0
1470,2010,3,3,5,135,-8,-1,1024,SE,12.96,0,0
1471,2010,3,3,6,111,-8,-1,1024,SE,16.98,0,0
1472,2010,3,3,7,114,-9,-2,1025,cv,0.89,0,0
1473,2010,3,3,8,121,-7,-1,1025,SE,0.89,0,0
1474,2010,3,3,9,126,-8,0,1026,cv,0.89,0,0
1475,2010,3,3,10,133,-7,1,1026,SE,3.13,0,0
1476,2010,3,3,11,146,-7,2,1025,SE,6.26,0,0
1477,2010,3,3,12,165,-5,3,1025,SE,9.39,0,0
1478,2010,3,3,13,202,-5,4,1023,SE,12.52,0,0
1479,2010,3,3,14,230,-5,5,1022,SE,15.65,0,0
1480,2010,3,3,15,247,-6,5,1021,SE,18.78,0,0
1481,2010,3,3,16,236,-6,6,1021,SE,20.57,0,0
1482,2010,3,3,17,227,-6,5,1020,SE,24.59,0,0
1483,2010,3,3,18,224,-6,4,1019,cv,0.89,0,0
1484,2010,3,3,19,187,-5,3,1020,SE,1.79,0,0
1485,2010,3,3,20,150,-5,3,1020,SE,3.58,0,0
1486,2010,3,3,21,144,-5,2,1020,cv,0.89,0,0
1487,2010,3,3,22,123,-4,1,1020,cv,1.78,0,0
1488,2010,3,3,23,134,-6,2,1020,SE,1.79,0,0
1489,2010,3,4,0,98,-5,2,1019,SE,4.92,0,0
1490,2010,3,4,1,101,-5,1,1019,SE,6.71,0,0
1491,2010,3,4,2,108,-5,1,1018,SE,9.84,0,0
1492,2010,3,4,3,126,-5,1,1017,SE,12.97,0,0
1493,2010,3,4,4,125,-4,0,1016,cv,0.89,0,0
1494,2010,3,4,5,121,-3,0,1015,NE,1.79,0,0
1495,2010,3,4,6,123,-4,-1,1015,SE,1.79,0,0
1496,2010,3,4,7,126,-4,-1,1015,SE,3.58,0,0
1497,2010,3,4,8,131,-3,0,1016,SE,4.47,0,0
1498,2010,3,4,9,126,-4,1,1016,SE,7.6,0,0
1499,2010,3,4,10,156,-4,3,1016,SE,9.39,0,0
1500,2010,3,4,11,187,-4,3,1015,SE,12.52,0,0
1501,2010,3,4,12,220,-4,4,1015,SE,14.31,0,0
1502,2010,3,4,13,237,-4,6,1014,SE,17.44,0,0
1503,2010,3,4,14,252,-4,7,1013,SE,19.23,0,0
1504,2010,3,4,15,226,-4,7,1014,SE,22.36,0,0
1505,2010,3,4,16,231,-3,5,1013,NW,3.13,0,1
1506,2010,3,4,17,222,-2,3,1013,NW,8.05,0,0
1507,2010,3,4,18,246,-2,3,1013,cv,0.89,0,0
1508,2010,3,4,19,261,-2,3,1014,cv,1.78,0,0
1509,2010,3,4,20,256,-2,3,1015,NW,1.79,0,0
1510,2010,3,4,21,255,-2,3,1016,NW,4.92,0,0
1511,2010,3,4,22,263,-2,2,1017,NW,8.05,0,0
1512,2010,3,4,23,269,-2,2,1018,NW,12.07,0,0
1513,2010,3,5,0,248,-2,1,1019,NW,16.99,0,0
1514,2010,3,5,1,89,-10,3,1020,NW,22.8,0,0
1515,2010,3,5,2,15,-13,2,1021,NW,26.82,0,0
1516,2010,3,5,3,19,-17,1,1022,NW,35.76,0,0
1517,2010,3,5,4,15,-16,0,1022,NW,45.59,0,0
1518,2010,3,5,5,13,-16,-1,1024,NW,53.64,0,0
1519,2010,3,5,6,16,-16,-2,1026,NW,62.58,0,0
1520,2010,3,5,7,19,-18,-3,1027,NW,71.52,0,0
1521,2010,3,5,8,19,-19,-2,1028,NW,81.35,0,0
1522,2010,3,5,9,24,-23,-1,1027,NW,95.21,0,0
1523,2010,3,5,10,24,-25,0,1027,NW,105.04,0,0
1524,2010,3,5,11,17,-25,2,1029,NW,110.85,0,0
1525,2010,3,5,12,11,-24,2,1029,NW,116.66,0,0
1526,2010,3,5,13,17,-25,3,1028,NW,123.81,0,0
1527,2010,3,5,14,14,-25,3,1028,NW,130.96,0,0
1528,2010,3,5,15,16,-25,2,1028,NE,4.92,0,0
1529,2010,3,5,16,16,-24,3,1028,cv,1.79,0,0
1530,2010,3,5,17,18,-25,2,1029,NE,3.13,0,0
1531,2010,3,5,18,22,-24,1,1029,NE,6.26,0,0
1532,2010,3,5,19,30,-24,0,1030,NE,9.39,0,0
1533,2010,3,5,20,27,-25,0,1030,NE,12.52,0,0
1534,2010,3,5,21,29,-23,0,1031,NE,17.44,0,0
1535,2010,3,5,22,20,-22,-1,1032,NE,23.25,0,0
1536,2010,3,5,23,14,-22,-2,1033,NE,29.06,0,0
1537,2010,3,6,0,19,-22,-2,1033,NE,34.87,0,0
1538,2010,3,6,1,16,-21,-3,1034,NE,40.68,0,0
1539,2010,3,6,2,12,-21,-3,1034,NE,44.7,0,0
1540,2010,3,6,3,13,-22,-4,1035,NE,49.62,0,0
1541,2010,3,6,4,15,-22,-4,1034,NE,55.43,0,0
1542,2010,3,6,5,11,-23,-5,1034,NE,61.24,0,0
1543,2010,3,6,6,19,-23,-5,1035,NE,66.16,0,0
1544,2010,3,6,7,16,-23,-5,1035,NE,71.97,0,0
1545,2010,3,6,8,27,-22,-5,1035,NE,76.89,0,0
1546,2010,3,6,9,23,-22,-3,1036,NE,80.91,0,0
1547,2010,3,6,10,29,-23,-2,1036,NE,82.7,0,0
1548,2010,3,6,11,26,-22,-1,1035,NW,1.79,0,0
1549,2010,3,6,12,39,-22,0,1034,SE,1.79,0,0
1550,2010,3,6,13,52,-20,1,1033,cv,3.13,0,0
1551,2010,3,6,14,65,-18,1,1032,cv,4.92,0,0
1552,2010,3,6,15,91,-13,2,1031,SE,4.02,0,0
1553,2010,3,6,16,103,-13,2,1031,cv,1.79,0,0
1554,2010,3,6,17,99,-10,1,1031,SE,3.13,0,0
1555,2010,3,6,18,99,-9,-1,1032,SE,6.26,0,0
1556,2010,3,6,19,103,-9,-1,1032,SE,9.39,0,0
1557,2010,3,6,20,96,-9,-1,1033,SE,11.18,0,0
1558,2010,3,6,21,76,-9,-3,1034,SE,12.07,0,0
1559,2010,3,6,22,69,-9,-4,1034,SE,13.86,0,0
1560,2010,3,6,23,83,-9,-3,1035,SE,18.78,0,0
1561,2010,3,7,0,62,-9,-3,1035,SE,21.91,0,0
1562,2010,3,7,1,51,-9,-4,1035,SE,25.04,0,0
1563,2010,3,7,2,53,-9,-5,1035,SE,28.17,0,0
1564,2010,3,7,3,68,-10,-6,1035,SE,31.3,0,0
1565,2010,3,7,4,71,-9,-5,1035,SE,34.43,0,0
1566,2010,3,7,5,62,-10,-5,1035,SE,37.56,0,0
1567,2010,3,7,6,58,-10,-6,1035,SE,39.35,0,0
1568,2010,3,7,7,69,-11,-7,1036,cv,0.45,0,0
1569,2010,3,7,8,74,-9,-5,1037,cv,0.9,1,0
1570,2010,3,7,9,67,-10,-3,1037,SE,1.79,0,0
1571,2010,3,7,10,57,-10,-2,1035,SE,4.92,0,0
1572,2010,3,7,11,69,-10,-1,1036,SE,8.05,0,0
1573,2010,3,7,12,83,-11,0,1036,SE,11.18,0,0
1574,2010,3,7,13,92,-11,1,1035,cv,1.79,0,0
1575,2010,3,7,14,100,-10,0,1034,cv,3.58,0,0
1576,2010,3,7,15,108,-11,0,1034,SE,3.13,0,0
1577,2010,3,7,16,132,-11,0,1033,SE,6.26,0,0
1578,2010,3,7,17,132,-12,0,1034,SE,8.05,0,0
1579,2010,3,7,18,134,-12,-1,1034,cv,0.89,0,0
1580,2010,3,7,19,128,-11,-1,1035,SE,1.79,0,0
1581,2010,3,7,20,124,-10,-1,1036,cv,0.89,0,0
1582,2010,3,7,21,116,-10,-1,1036,cv,1.78,0,0
1583,2010,3,7,22,114,-10,-1,1036,cv,2.67,0,0
1584,2010,3,7,23,70,-11,-3,1037,cv,3.56,0,0
1585,2010,3,8,0,76,-5,-4,1038,SE,1.79,0,0
1586,2010,3,8,1,68,-5,-4,1038,SE,3.58,0,0
1587,2010,3,8,2,74,-5,-4,1038,SE,5.37,1,0
1588,2010,3,8,3,75,-5,-4,1038,SE,7.16,2,0
1589,2010,3,8,4,63,-5,-4,1038,SE,10.29,3,0
1590,2010,3,8,5,73,-5,-4,1038,SE,12.08,4,0
1591,2010,3,8,6,61,-5,-4,1038,SE,13.87,5,0
1592,2010,3,8,7,63,-5,-4,1038,SE,15.66,6,0
1593,2010,3,8,8,65,-6,-5,1040,SE,18.79,7,0
1594,2010,3,8,9,43,-7,-5,1040,SE,22.81,8,0
1595,2010,3,8,10,29,-6,-4,1041,SE,24.6,9,0
1596,2010,3,8,11,28,-6,-3,1041,SE,26.39,10,0
1597,2010,3,8,12,26,-6,-2,1041,SE,28.18,11,0
1598,2010,3,8,13,29,-6,-2,1040,cv,0.45,0,0
1599,2010,3,8,14,32,-8,-2,1039,cv,1.34,0,0
1600,2010,3,8,15,33,-7,-2,1039,cv,2.23,0,0
1601,2010,3,8,16,43,-7,-2,1039,NW,1.79,0,0
1602,2010,3,8,17,50,-7,-2,1039,NW,4.92,0,0
1603,2010,3,8,18,56,-8,-3,1039,NW,8.05,0,0
1604,2010,3,8,19,63,-8,-2,1040,NW,12.97,0,0
1605,2010,3,8,20,47,-8,-3,1041,NW,17.89,0,0
1606,2010,3,8,21,27,-10,-3,1041,NW,25.04,0,0
1607,2010,3,8,22,20,-12,-4,1042,NW,33.09,0,0
1608,2010,3,8,23,16,-13,-4,1042,NW,40.24,0,0
1609,2010,3,9,0,5,-15,-5,1042,NW,46.05,0,0
1610,2010,3,9,1,7,-16,-5,1042,NW,53.2,0,0
1611,2010,3,9,2,8,-17,-6,1042,NW,60.35,0,0
1612,2010,3,9,3,10,-18,-6,1041,NW,67.5,0,0
1613,2010,3,9,4,13,-19,-7,1040,NW,73.31,0,0
1614,2010,3,9,5,11,-19,-7,1040,NW,80.46,0,0
1615,2010,3,9,6,13,-20,-8,1039,NW,84.48,0,0
1616,2010,3,9,7,20,-18,-8,1039,NW,88.5,0,0
1617,2010,3,9,8,18,-18,-6,1039,NW,92.52,0,0
1618,2010,3,9,9,18,-19,-5,1039,NW,98.33,0,0
1619,2010,3,9,10,14,-18,-4,1038,NW,105.48,0,0
1620,2010,3,9,11,20,-17,-3,1037,NW,112.63,0,0
1621,2010,3,9,12,19,-15,-2,1035,NW,119.78,0,0
1622,2010,3,9,13,20,-16,-1,1034,NW,127.83,0,0
1623,2010,3,9,14,20,-19,0,1032,NW,136.77,0,0
1624,2010,3,9,15,23,-20,1,1031,NW,145.71,0,0
1625,2010,3,9,16,21,-23,1,1031,NW,154.65,0,0
1626,2010,3,9,17,14,-22,1,1030,NW,164.48,0,0
1627,2010,3,9,18,16,-20,0,1030,NW,170.29,0,0
1628,2010,3,9,19,16,-18,0,1030,NW,175.21,0,0
1629,2010,3,9,20,26,-17,-2,1030,NW,179.23,0,0
1630,2010,3,9,21,22,-18,-2,1030,cv,0.89,0,0
1631,2010,3,9,22,27,-13,-5,1029,cv,1.78,0,0
1632,2010,3,9,23,51,-16,-2,1029,SE,1.79,0,0
1633,2010,3,10,0,46,-11,-5,1028,SE,2.68,0,0
1634,2010,3,10,1,51,-13,-6,1027,NW,1.79,0,0
1635,2010,3,10,2,48,-12,-6,1027,NW,2.68,0,0
1636,2010,3,10,3,61,-13,-7,1026,NW,3.57,0,0
1637,2010,3,10,4,58,-14,-8,1026,NW,5.36,0,0
1638,2010,3,10,5,85,-14,-7,1025,NW,7.15,0,0
1639,2010,3,10,6,84,-14,-9,1025,NW,10.28,0,0
1640,2010,3,10,7,87,-13,-8,1025,cv,0.89,0,0
1641,2010,3,10,8,111,-11,-4,1025,cv,1.78,0,0
1642,2010,3,10,9,105,-13,-1,1025,cv,2.67,0,0
1643,2010,3,10,10,70,-15,2,1024,NW,3.13,0,0
1644,2010,3,10,11,53,-16,5,1023,NW,6.26,0,0
1645,2010,3,10,12,48,-16,7,1021,cv,3.13,0,0
1646,2010,3,10,13,44,-18,8,1020,SE,3.13,0,0
1647,2010,3,10,14,33,-19,9,1018,SE,7.15,0,0
1648,2010,3,10,15,37,-19,9,1017,SE,10.28,0,0
1649,2010,3,10,16,40,-15,8,1016,SE,14.3,0,0
1650,2010,3,10,17,34,-15,8,1016,SE,17.43,0,0
1651,2010,3,10,18,32,-14,6,1016,SE,21.45,0,0
1652,2010,3,10,19,33,-12,5,1016,SE,24.58,0,0
1653,2010,3,10,20,51,-11,3,1017,SE,27.71,0,0
1654,2010,3,10,21,62,-10,2,1017,SE,29.5,0,0
1655,2010,3,10,22,68,-11,4,1017,SE,32.63,0,0
1656,2010,3,10,23,89,-10,3,1016,SE,35.76,0,0
1657,2010,3,11,0,101,-8,-1,1015,cv,0.89,0,0
1658,2010,3,11,1,106,-8,-1,1014,SE,0.89,0,0
1659,2010,3,11,2,144,-8,-4,1014,cv,0.45,0,0
1660,2010,3,11,3,142,-8,-4,1014,NW,1.79,0,0
1661,2010,3,11,4,140,-7,-3,1012,cv,0.89,0,0
1662,2010,3,11,5,158,-8,-4,1013,NW,1.79,0,0
1663,2010,3,11,6,135,-7,-4,1013,cv,0.89,0,0
1664,2010,3,11,7,145,-7,-4,1012,cv,1.78,0,0
1665,2010,3,11,8,161,-6,-1,1013,cv,2.67,0,0
1666,2010,3,11,9,183,-9,1,1013,SE,0.89,0,0
1667,2010,3,11,10,199,-10,3,1012,cv,0.89,0,0
1668,2010,3,11,11,224,-10,5,1011,SE,3.13,0,0
1669,2010,3,11,12,193,-10,6,1010,SE,6.26,0,0
1670,2010,3,11,13,167,-10,7,1009,SE,9.39,0,0
1671,2010,3,11,14,162,-9,8,1007,SE,12.52,0,0
1672,2010,3,11,15,163,-9,8,1005,SE,16.54,0,0
1673,2010,3,11,16,163,-8,9,1005,cv,1.79,0,0
1674,2010,3,11,17,154,-9,8,1005,cv,2.68,0,0
1675,2010,3,11,18,189,-6,6,1004,SE,1.79,0,0
1676,2010,3,11,19,210,-6,5,1005,NW,4.02,0,0
1677,2010,3,11,20,222,-6,4,1005,NW,5.81,0,0
1678,2010,3,11,21,216,-6,3,1005,NW,7.6,0,0
1679,2010,3,11,22,219,-6,4,1005,NW,10.73,0,0
1680,2010,3,11,23,223,-6,2,1005,NW,11.62,0,0
